Time;air_temperature;dewpoint;wind_direction_corr;wind_speed;relative_pressure;PM10;PM2.5
02/20/2017 16:00;-3.09;-11.38;159.43;0.63;865.16;117.46;70.98
02/20/2017 16:30;-3.55;-11.83;153.12;0.66;865.37;103.74;62.23
02/20/2017 17:00;-3.91;-11.82;146.41;0.76;865.58;98.36;61.13
02/20/2017 17:30;-4.29;-11.83;146.6;0.57;865.61;110.39;68.6
02/20/2017 18:00;-4.68;-11.79;155.82;0.52;865.53;116.16;73.85
02/20/2017 18:30;-5.06;-12.3;159.55;0.32;865.39;96.9;62.03
02/20/2017 19:00;-5.37;-12.69;141.46;0.32;865.13;83.26;50.51
02/20/2017 19:30;-5.74;-13.07;149.29;0.35;865.08;76.58;47.75
02/20/2017 20:00;-6.2;-13.21;127.12;0.37;864.99;68.72;43.37
02/20/2017 20:30;-6.58;-13.49;121.11;0.47;864.87;65.53;44.16
02/20/2017 21:00;-6.66;-13.21;154.71;0.25;864.61;76.41;48.38
02/20/2017 21:30;-6.71;-13.27;147.78;0.22;864.27;73.98;48.77
02/20/2017 22:00;-6.81;-13.51;134.82;0.28;864.09;72.06;46.97
02/20/2017 22:30;-7.06;-13.88;138.83;0.27;863.94;61.44;43.75
02/20/2017 23:00;-7.34;-14.2;147.55;0.44;863.77;52.51;41.77
02/20/2017 23:30;-7.59;-14.33;145.31;0.3;863.65;48.63;38.45
02/21/2017 00:00;-7.61;-14.21;142.26;0.38;863.47;44.33;36.14
02/21/2017 00:30;-7.69;-14.32;134.79;0.11;863.26;48.23;36.41
02/21/2017 01:00;-7.69;-14.26;136.51;0.28;863.05;48.44;39.89
02/21/2017 01:30;-7.66;-14.15;146.05;0.28;862.81;52.67;43.56
02/21/2017 02:00;-7.66;-14.29;141.41;0.29;862.73;49.87;41.47
02/21/2017 02:30;-7.89;-14.58;133.14;0.22;862.6;49.16;39.45
02/21/2017 03:00;-7.88;-14.69;144.03;0.39;862.55;49.32;40.14
02/21/2017 03:30;-7.95;-14.78;148.3;0.23;862.41;60.9;40.23
02/21/2017 04:00;-8.19;-15.25;145.97;0.21;862.38;69.87;38.92
02/21/2017 04:30;-8.35;-15.03;142.01;0.28;862.55;63.42;41.84
02/21/2017 05:00;-8.34;-15.05;146.54;0.38;862.6;74.38;44.25
02/21/2017 05:30;-7.59;-14.71;140.71;0.33;862.84;79.82;47.11
02/21/2017 06:00;-7.22;-14.96;143.45;0.56;862.9;83.53;50.56
02/21/2017 06:30;-6.54;-14.47;148.51;0.33;862.83;102.53;60.19
02/21/2017 07:00;-5.78;-13.84;143.39;0.45;862.66;94.28;60.74
02/21/2017 07:30;-4.74;-12.49;115.36;0.21;862.65;114.31;68.91
02/21/2017 08:00;-4.43;-11.86;108.01;0.36;862.69;121.78;72.84
02/21/2017 08:30;-3.28;-10.69;108.35;0.53;862.56;125.24;79.05
02/21/2017 09:00;-2.29;-10.2;84.28;0.14;862.39;146.86;80.38
02/21/2017 09:30;-2.04;-9.95;311.01;0.37;862.14;193.31;88.73
02/21/2017 10:00;-2.22;-9.84;300.19;0.54;861.76;172.43;87.94
02/21/2017 10:30;-1.39;-9.38;305.45;0.5;861.33;199.59;93.44
02/21/2017 11:00;-1.34;-9.04;291.73;0.58;860.84;179.9;93.43
02/21/2017 11:30;-0.39;-8.6;322.74;0.32;860.4;183.45;96.68
02/21/2017 12:00;-0.14;-8.65;303.67;0.35;860.15;192.91;98.69
02/21/2017 12:30;0.11;-8.51;315.94;0.2;859.9;188.86;98.36
02/21/2017 13:00;-0.13;-8.1;294.22;0.34;859.72;166.17;91.8
02/21/2017 13:30;-0.65;-7.88;301.34;0.65;859.53;175.39;94.01
02/21/2017 14:00;-0.96;-7.73;311.17;0.56;859.43;158.65;92.01
02/21/2017 14:30;-1.29;-7.58;311.14;0.48;859.39;154.39;91.9
02/21/2017 15:00;-1.42;-7.45;305.25;0.43;859.4;149.47;90.85
02/21/2017 15:30;-1.65;-7.33;300.2;0.42;859.49;137.32;92.24
02/21/2017 16:00;-1.92;-7.32;315.19;0.33;859.69;126.95;92.18
02/21/2017 16:30;-2.16;-7.32;320.05;0.22;859.81;124.16;93.09
02/21/2017 17:00;-2.35;-7.41;301.3;0.2;859.97;119.02;91.42
02/21/2017 17:30;-3.37;-8.25;108.41;0.84;860.02;111.08;89.87
02/21/2017 18:00;-4.14;-8.98;109.41;0.92;859.86;106.73;85.25
02/21/2017 18:30;-4.09;-8.97;111.11;0.57;859.87;115.35;85.87
02/21/2017 19:00;-3.89;-9.39;125.7;0.31;859.9;134.78;96.66
02/21/2017 20:00;-4.87;-10.62;147.32;0.31;860;144.39;99.53
02/21/2017 20:30;-5.47;-11.36;146;0.56;859.91;116.39;89.12
02/21/2017 21:00;-5.87;-11.73;144.37;0.53;859.87;101.13;76.93
02/21/2017 21:30;-5.86;-11.64;153.44;0.41;859.78;105.15;81.15
02/21/2017 22:00;-6.12;-11.97;135.26;0.21;859.82;99.27;74.36
02/21/2017 22:30;-6.45;-12.43;150.55;0.39;859.87;100.72;75.4
02/21/2017 23:00;-6.54;-12.6;153.04;0.41;859.76;91.8;72.5
02/21/2017 23:30;-6.58;-12.73;152.46;0.42;859.63;89.44;71.86
02/22/2017 00:00;-6.76;-12.84;143.37;0.46;859.67;83.5;67.28
02/22/2017 00:30;-7.12;-13.16;156.8;0.51;859.44;82.61;67.34
02/22/2017 01:00;-6.98;-13.1;150.43;0.26;859.25;84.63;68.12
02/22/2017 01:30;-6.88;-13.25;144.87;0.35;859.26;77.57;65.03
02/22/2017 02:00;-6.8;-13.58;148.6;0.17;859.44;70.78;58.2
02/22/2017 02:30;-6.71;-13.67;142.2;0.12;859.66;65.82;52.57
02/22/2017 03:00;-6.47;-13.26;144.73;0.24;859.63;74.26;59.27
02/22/2017 03:30;-6.21;-12.49;149.11;0.15;859.61;95.95;66.81
02/22/2017 04:00;-5.91;-11.78;145.46;0.18;859.63;100.12;68.65
02/22/2017 04:30;-5.66;-11.57;132.49;0.15;859.85;126.28;73.39
02/22/2017 05:00;-6.12;-11.51;143.48;0.47;860.13;98.9;72.69
02/22/2017 05:30;-6.76;-11.91;144.39;0.67;860.46;99.05;75.16
02/22/2017 06:00;-7.13;-12.55;155.55;0.38;860.94;121.5;80.57
02/22/2017 06:30;-6.53;-12.29;145.16;0.57;861.29;108.52;81.31
02/22/2017 07:00;-5.23;-11.61;147.6;0.58;861.31;113;83.18
02/22/2017 07:30;-4.13;-10.88;168.81;0.12;861.14;145.03;87.96
02/22/2017 08:00;-3.32;-10.1;321.46;0.18;861.2;175.12;96.23
02/22/2017 08:30;-2.07;-9.55;308.21;0.47;861.03;208.98;103.5
02/22/2017 09:00;-2.02;-9.37;306.7;0.58;861.09;201.37;101.72
02/22/2017 09:30;-1.44;-8.67;311.32;0.62;860.93;208.67;102.15
02/22/2017 10:00;-1.15;-8.15;312.37;0.65;860.8;181.06;97.67
02/22/2017 10:30;-1.08;-7.9;307.21;0.63;860.58;166.58;94.63
02/22/2017 11:00;-0.66;-7.89;293.94;0.65;860.39;171.76;95.79
02/22/2017 11:30;-0.24;-7.68;294.8;0.62;860.09;170.27;95.6
02/22/2017 12:00;0.03;-7.44;312.71;0.49;859.86;178.64;97.55
02/22/2017 12:30;0.89;-7.01;318.91;0.33;859.71;211.76;100.8
02/22/2017 13:00;0.54;-7.13;301.51;0.35;859.67;166.69;95.73
02/22/2017 13:30;0.03;-7.09;300.33;0.54;859.6;181.84;97.57
02/22/2017 14:00;0.31;-6.95;298.11;0.38;859.6;170.03;95.74
02/22/2017 14:30;0.26;-6.99;341.95;0.44;859.69;172.85;93.01
02/22/2017 15:00;0.02;-6.93;306.65;0.52;859.76;173.94;93.98
02/22/2017 15:30;-0.31;-6.88;300.88;0.39;859.88;172.07;93.2
02/22/2017 16:00;-0.67;-6.97;338.8;0.52;859.98;174.3;94.22
02/22/2017 16:30;-0.88;-7.39;342.84;0.36;860.29;133.58;84.08
02/22/2017 17:00;-1.11;-7.21;115.49;0.15;860.34;125.6;86.07
02/22/2017 17:30;-1.86;-6.99;115.34;0.51;860.26;146.22;105.57
02/22/2017 18:00;-2.06;-7.92;147.08;0.39;860.19;166.02;108.05
02/22/2017 18:30;-2.21;-7.76;128.72;0.46;860.35;154.58;105.51
02/22/2017 19:00;-2.43;-8.14;129.92;0.38;860.54;155.18;104.06
02/22/2017 19:30;-2.8;-8.6;136.72;0.31;860.51;157.41;103.58
02/22/2017 20:00;-3.09;-8.8;140.61;0.51;860.48;148.04;106.82
02/22/2017 20:30;-3.18;-8.93;147.86;0.4;860.39;134.55;96.77
02/22/2017 21:00;-3.3;-9;144.57;0.31;860.37;129.54;94.69
02/22/2017 21:30;-3.44;-8.4;143.11;0.32;860.46;119.29;94.04
02/22/2017 22:00;-3.84;-8.19;143.94;0.49;860.46;99.31;85.19
02/22/2017 22:30;-4.13;-8.73;144.53;0.63;860.32;98.24;84.21
02/22/2017 23:00;-4.24;-9.08;144.12;0.53;860.09;97.27;83.23
02/22/2017 23:30;-4.51;-9.7;156.66;0.36;859.94;97.66;81.33
02/23/2017 00:00;-4.69;-9.97;152.23;0.37;859.57;95.48;80.45
02/23/2017 00:30;-4.82;-10.25;154.57;0.31;859.41;86.51;72.68
02/23/2017 01:00;-5.28;-10.55;132.14;0.3;859.41;84.75;71.5
02/23/2017 01:30;-5.58;-10.83;127.74;0.29;859.37;84.4;71.69
02/23/2017 02:00;-5.62;-10.89;148.27;0.57;859.24;78.57;68.41
02/23/2017 02:30;-5.63;-10.91;151.45;0.55;859.12;78.11;67.4
02/23/2017 03:00;-5.44;-10.7;155;0.41;859.03;85.12;69.01
02/23/2017 03:30;-5.47;-10.72;149.9;0.46;858.89;81.5;67.23
02/23/2017 04:00;-4.96;-10.12;141.3;0.33;858.97;88.47;66.36
02/23/2017 04:30;-4.5;-9.64;142.36;0.27;859.21;96.55;66.47
02/23/2017 05:00;-4.15;-9.5;141.6;0.39;859.18;93.72;65.68
02/23/2017 05:30;-3.44;-9.13;141.02;0.59;859.41;97.02;70.26
02/23/2017 06:00;-3.11;-9.18;148.05;0.55;859.44;116.83;74.87
02/23/2017 06:30;-3.02;-9.29;152.38;0.37;859.65;138.56;78.84
02/23/2017 07:00;-2.88;-9.28;143.43;0.53;860.03;127.38;73.94
02/23/2017 07:30;-2.92;-9.77;140.62;0.42;860.27;128.21;71.37
02/23/2017 08:00;-2;-9.12;151.95;0.36;860.44;178.39;80.74
02/23/2017 08:30;-0.15;-7.88;209.79;0.05;860.5;188.01;83.54
02/23/2017 09:30;1.13;-6.35;263.07;0.46;860.69;110.2;76.4
02/23/2017 11:30;0.63;-6.89;298.58;0.48;860.58;166.58;79.43
02/23/2017 12:00;1.3;-6.27;324.65;0.59;860.6;165.03;81.18
02/23/2017 13:00;2.03;-6.15;301.64;0.56;860.44;166.7;77.03
02/23/2017 14:00;3.14;-6.14;305.81;0.66;860.08;156.81;65.13
02/23/2017 15:00;4.03;-5.49;305.52;0.61;859.9;180.48;75.02
02/23/2017 16:00;3.69;-4.92;299.85;0.56;859.92;157.67;79.44
02/23/2017 17:00;3.87;-4.39;315.45;0.45;860.11;190.58;86.54
02/23/2017 18:00;3.34;-4.79;305.34;0.53;860.38;163.94;76.92
02/23/2017 19:00;2.42;-4.4;11.44;0.03;860.81;161.19;87.35
02/23/2017 20:00;1.53;-4.15;112.08;0.42;861.1;164.03;97.95
02/23/2017 21:00;0.48;-5.06;108.37;0.71;861.29;135.4;82.76
02/23/2017 22:00;0.41;-5.04;105.38;0.25;861.42;168.9;82.87
02/23/2017 23:00;0.65;-4.47;286.1;0.25;861.47;177.99;97.2
02/24/2017 00:00;0.19;-4.78;306.25;0.12;861.87;137.49;89.08
02/24/2017 01:00;-0.3;-5.34;118.84;0.24;861.83;104.29;69
02/24/2017 02:00;-0.83;-5.89;115.73;0.1;861.64;107.81;65.81
02/24/2017 03:00;-0.67;-5.08;308.78;0.14;861.7;113.27;86.11
02/24/2017 04:00;-1.61;-6.16;107.57;0.28;861.67;68.79;59.07
02/24/2017 05:00;-2.38;-6.92;108.87;0.16;861.83;60.99;53.6
02/24/2017 06:00;-2.64;-6.42;119.03;0.13;862.3;74.31;65.49
02/24/2017 07:00;-2.5;-6.35;110.43;0.62;862.85;71.11;65.09
02/24/2017 08:00;-2.48;-6.31;117.91;0.18;863.28;78.3;70.09
02/24/2017 09:00;-0.13;-5.13;117.96;0.14;863.97;88.73;77.13
02/24/2017 10:00;1.73;-4.5;100.91;0.13;864.26;87.25;74.25
02/24/2017 11:00;2.74;-4.22;289.68;0.47;864.72;144.63;82.67
02/24/2017 12:00;4.17;-3.77;299.05;0.53;864.93;149.74;85.15
02/24/2017 13:00;5.27;-3.16;312.61;0.54;864.94;158.07;88.28
02/24/2017 14:00;6.01;-3.65;306.88;0.6;864.9;141.39;80.3
02/24/2017 15:00;6.39;-3.45;311.59;0.56;864.92;140.43;79.84
02/24/2017 16:00;5.94;-3.4;292.51;0.71;865.02;117.24;72.72
02/24/2017 17:00;5.61;-2.86;296.13;0.51;865.15;119.69;71.54
02/24/2017 18:00;5.18;-2.67;296.14;0.71;865.28;124.47;71.4
02/24/2017 19:00;4.57;-3.12;308.77;0.28;865.55;140.27;68.83
02/24/2017 20:00;3.68;-3.28;113.94;0.21;865.96;131.86;75.78
02/24/2017 21:00;2.96;-2.89;110.81;0.35;866.15;146.58;85.24
02/24/2017 22:00;2.17;-3.65;111.5;0.54;866.37;116.74;77.44
02/24/2017 23:00;1.59;-3.97;113.5;0.2;866.49;139.16;79.71
02/25/2017 00:00;1.34;-4.72;143.3;0.15;866.72;126.55;70.67
02/25/2017 01:00;1.16;-5.73;148.82;0.19;866.79;101.5;60.31
02/25/2017 02:00;0.82;-5.97;162.58;0.28;866.95;75.85;55.55
02/25/2017 03:00;0.34;-6.35;155.19;0.25;866.93;67.09;53.34
02/25/2017 04:00;0.01;-6.61;169.16;0.3;866.58;61.65;51.6
02/25/2017 05:00;-0.42;-6.31;158.77;0.21;866.44;63.87;55.12
02/25/2017 06:00;-1.06;-6.33;162.67;0.26;866.67;68.81;57.33
02/25/2017 07:00;-1.17;-6.57;153.47;0.22;867;74.31;58.04
02/25/2017 08:00;-0.92;-6.61;145.67;0.36;867.37;90.68;62.93
02/25/2017 09:00;0.82;-6.27;146.31;0.38;867.71;103.58;63.76
02/25/2017 10:00;3.69;-5.51;146.29;0.41;867.96;128.47;66.05
02/25/2017 11:00;4.99;-4.7;134.13;0.38;867.82;121.37;66.53
02/25/2017 12:00;6.33;-4.22;313.6;0.11;867.35;174.89;81.44
02/25/2017 13:00;7.16;-3.14;301.51;0.38;866.68;200.01;91.44
02/25/2017 14:00;7.83;-2.43;312.14;0.45;866.02;190.54;89.81
02/25/2017 15:00;7.34;-1.93;303.37;0.63;865.56;171.89;86.27
02/25/2017 16:00;7.04;-1.75;310.19;0.67;865.23;151.87;81.12
02/25/2017 17:00;6.59;-1.49;303.3;0.61;865;154.46;82.87
02/25/2017 18:00;6.18;-1.3;305.55;0.47;864.71;158.68;79.16
02/25/2017 19:00;5.53;-1.15;302.57;0.47;864.76;154.28;78.08
02/25/2017 20:00;4.95;-1.81;73.86;0.1;864.93;151.1;79.27
02/25/2017 21:00;3.5;-2.44;119.32;0.21;864.99;159.93;83.49
02/25/2017 22:00;3.72;-2.75;61.98;0.06;864.98;226.22;89.58
02/25/2017 23:00;2.67;-2.7;109.93;0.74;864.89;104.74;79.58
02/26/2017 00:00;2.19;-2.83;106.2;0.41;864.69;96.12;74.86
02/26/2017 01:00;1.77;-2.92;112.78;0.25;864.49;100.31;76.65
02/26/2017 02:00;1.06;-3.28;162.64;0.06;864.23;105.14;80.21
02/26/2017 03:00;0.42;-3.5;133.83;0.07;863.81;105.9;80.6
02/26/2017 04:00;0.16;-3.57;108.28;0.11;863.34;93.09;76.8
02/26/2017 05:00;-0.22;-3.8;115.98;0.07;862.94;86.52;73.12
02/26/2017 06:00;-0.77;-4.02;93.3;0;863;83.1;70.42
02/26/2017 07:00;-0.74;-4.08;123.05;0.03;863.33;86.27;71.72
02/26/2017 08:00;0.2;-3.85;111.35;0.32;863.73;85.57;72.39
02/26/2017 09:00;2;-3.24;304.52;0.21;864.07;101.1;80.62
02/26/2017 10:00;3.35;-3.22;297.93;0.32;864.13;185.85;91.44
02/26/2017 11:00;4.14;-2.94;302.88;0.48;863.91;183.35;92.83
02/26/2017 12:00;5.36;-2.54;312.92;0.51;863.62;179.9;95.82
02/26/2017 13:00;6.42;-2.01;300.81;0.77;863.47;158.87;86.01
02/26/2017 14:00;7.61;-2.34;321.51;0.36;862.87;156.32;71.87
02/26/2017 15:00;8.37;-2.98;348.83;0.2;862.38;133.63;60.16
02/26/2017 16:00;7.66;-2.28;304.38;0.62;862.07;119.12;60.49
02/26/2017 17:00;7.28;-2.19;302.91;0.79;861.81;108.44;52.96
02/26/2017 18:00;6.76;-1.08;295.6;0.57;862.01;115.96;54.26
02/26/2017 19:00;6.17;-1.74;296.46;0.46;862.39;109.22;50.09
02/26/2017 20:00;5.69;-3.41;299.8;0.39;862.8;115.67;45.2
02/26/2017 21:00;5.13;-4.63;304.31;0.23;863.02;126.98;44.34
02/26/2017 22:00;4.42;-4.18;100.11;0.26;863.32;127.74;50.12
02/26/2017 23:00;3.09;-3.33;115.84;0.43;863.32;94.38;51.78
02/27/2017 00:00;3.1;-3.27;155.56;0.24;863.37;118.65;65.55
02/27/2017 01:00;2.32;-3.62;144.7;0.26;863.15;95.16;67.22
02/27/2017 02:00;1.77;-3.87;140.1;0.33;862.98;79.56;64.41
02/27/2017 03:00;1.12;-4.23;139.05;0.39;863;73.4;62.58
02/27/2017 04:00;0.67;-4.45;147.12;0.36;862.64;72.03;61.51
02/27/2017 05:00;0.53;-4.47;140.87;0.57;862.64;70.82;61.82
02/27/2017 06:00;0.34;-4.59;133.6;0.64;862.99;67.97;60.16
02/27/2017 07:00;0.52;-4.86;128.1;0.69;863.49;67.62;58.04
02/27/2017 08:00;0.89;-5.12;131.64;0.51;864.04;78.43;52.93
02/27/2017 09:00;2.14;-4.81;136.98;0.56;864.44;118.65;55.11
02/27/2017 10:00;3.87;-4.08;149.57;0.52;864.55;100.06;52.72
02/27/2017 11:00;5.35;-3.74;151.53;0.79;864.55;83.21;42.53
02/27/2017 12:00;6.68;-3.77;144.04;0.73;864.3;85.67;45.46
02/27/2017 13:00;6.7;-3.91;149.14;1;863.77;82.43;51.6
02/27/2017 14:00;7.41;-3.67;145.08;0.82;863.09;97.11;56.89
02/27/2017 15:00;7.99;-3.59;145.27;0.77;862.43;108.27;57.19
02/27/2017 16:00;7.82;-3.64;147.72;0.65;862.14;93.35;52.33
02/27/2017 17:00;7.53;-3.5;146.48;0.57;861.98;100.54;51.96
02/27/2017 18:00;7.26;-3.11;147.73;0.47;861.97;115.5;58.41
02/27/2017 19:00;6.2;-3.15;144.69;0.47;862.17;118;63.48
02/27/2017 20:00;5.43;-2.95;144.39;0.46;862.45;130.73;69.36
02/27/2017 21:00;4.72;-2.93;136.17;0.33;862.67;125.58;69.45
02/27/2017 22:00;4.09;-2.97;143.07;0.27;862.91;137.88;73.84
02/27/2017 23:00;3.68;-2.9;146.79;0.33;862.89;126.75;75.05
02/28/2017 00:00;3.22;-3.1;151.15;0.19;862.85;115.4;69.66
02/28/2017 01:00;2.76;-3.3;158.41;0.34;862.82;90.48;67.17
02/28/2017 02:00;2.73;-2.99;154.91;0.28;862.76;85.45;65.5
02/28/2017 03:00;2.49;-3.15;145.92;0.28;862.72;76.01;63.42
02/28/2017 04:00;2.41;-3.24;148.78;0.33;862.72;76.27;64.2
02/28/2017 05:00;2.55;-3.14;145.68;0.39;862.79;76.42;65.53
02/28/2017 06:00;1.77;-3.63;147.13;0.33;862.9;75.34;63.95
02/28/2017 07:00;1.31;-3.85;158.66;0.22;863.14;89.87;65.73
02/28/2017 08:00;1.22;-4.11;149.88;0.42;863.74;94.02;66.83
02/28/2017 09:00;2.75;-3.74;148.31;0.48;864.48;104.5;69.39
02/28/2017 10:00;4.55;-3.36;142.6;0.48;865.04;110.34;68.81
02/28/2017 11:00;6.57;-2.76;268.91;0.06;865.07;156.25;75.37
02/28/2017 12:00;8.23;-2.38;311.64;0.42;864.93;168.59;80.6
02/28/2017 13:00;9.46;-1.67;310.93;0.37;864.56;168.31;79.61
02/28/2017 14:00;10.23;-1.7;304.53;0.56;863.98;136.52;65.55
02/28/2017 15:00;10.52;-1.82;299.62;0.58;863.85;122.09;55.98
02/28/2017 16:00;10.36;-1.2;306.12;0.56;863.97;120.9;56.69
02/28/2017 17:00;9.84;-1.19;302.08;0.54;863.96;100.63;49.73
02/28/2017 18:00;9.46;-1.61;300.48;0.48;864.09;104.9;44.13
02/28/2017 19:00;8.8;-2.28;296.09;0.47;864.42;107.54;35.9
02/28/2017 20:00;7.85;-2.84;320.76;0.18;865.01;121.03;36.12
02/28/2017 21:00;6.38;-1.86;134.74;0.38;865.42;143.3;64.83
02/28/2017 22:00;5.35;-2.17;142.51;0.34;865.91;126.61;67.72
02/28/2017 23:00;4.19;-2.51;148.37;0.31;866.12;115.5;68.62
03/01/2017 00:00;3.74;-2.63;147.12;0.32;866.23;108.46;70.83
03/01/2017 01:00;3.3;-2.78;144.99;0.29;866.11;92.58;68.81
03/01/2017 02:00;2.97;-2.85;152.69;0.38;866.04;85.57;65.51
03/01/2017 03:00;2.61;-2.93;144.78;0.37;865.98;76.36;63.61
03/01/2017 04:00;1.97;-3.15;139.12;0.4;865.66;76.69;63.49
03/01/2017 05:00;1.6;-3.31;137.55;0.48;865.62;73.1;63.36
03/01/2017 06:00;1.42;-3.42;130.63;0.46;865.73;75.86;62.79
03/01/2017 07:00;0.92;-3.79;133.26;0.55;865.89;74.33;61.27
03/01/2017 08:00;0.99;-3.66;130.84;0.56;866;88.02;64.95
03/01/2017 09:00;2.32;-3.55;133.46;0.68;866.41;93.98;64.06
03/01/2017 10:00;4.38;-3.21;125.04;0.72;866.96;97.46;61.77
03/01/2017 11:00;6.7;-2.94;137.64;0.52;866.83;109.73;60.09
03/01/2017 12:00;7.93;-2.94;150.16;0.69;866.23;108.56;54.79
03/01/2017 13:00;8.54;-3.22;149.35;0.76;865.55;99.57;50.31
03/01/2017 14:00;9.66;-3.37;145.2;0.66;864.7;97.15;44.55
03/01/2017 15:00;9.73;-3.47;148.26;1.01;864.17;91.8;43.84
03/01/2017 16:00;9.25;-3.83;145.51;0.85;863.74;83.52;37.97
03/01/2017 17:00;8.35;-3.21;147.96;0.52;863.41;101.38;44.02
03/01/2017 18:00;7.38;-2.9;148.72;0.44;863.12;101.78;50.32
03/01/2017 19:00;6.4;-2.92;132.91;0.51;863;94.88;50.76
03/01/2017 20:00;5.77;-3.11;121.35;0.69;863.22;81.84;44.81
03/01/2017 21:00;5.58;-2.69;131.66;0.53;863.07;95.78;50.89
03/01/2017 22:00;5.3;-2.69;129.49;0.63;863.03;88.66;48.42
03/01/2017 23:00;4.69;-2.73;126.42;0.8;862.88;82.85;48.06
03/02/2017 00:00;4;-3.13;133.7;0.58;862.95;72.27;45.78
03/02/2017 01:00;3.48;-3.65;133.07;0.62;862.54;65.76;43.23
03/02/2017 02:00;3.14;-3.75;126.95;0.59;862.1;59.83;42.42
03/02/2017 03:00;2.77;-3.88;125.54;0.98;861.63;61.5;43.78
03/02/2017 04:00;2.24;-3.99;125.55;0.91;861.4;59.46;45.58
03/02/2017 05:00;2.08;-3.94;124.57;0.98;861.33;59.12;47.81
03/02/2017 06:00;2.32;-4.34;123.88;1.13;861.31;51.26;39.26
03/02/2017 07:00;2.35;-4.67;124.4;1.1;861.13;49.69;36.26
03/02/2017 08:00;2.7;-4.43;128.11;0.86;860.91;59.44;36.81
03/02/2017 09:00;3.26;-4.28;122.35;0.89;860.96;74.98;39.96
03/02/2017 10:00;4.04;-4.26;123.67;0.91;860.93;85.03;41.44
03/02/2017 11:00;4.87;-4.57;122.61;1.14;860.49;72.38;35.73
03/02/2017 12:00;6.82;-4.22;134.52;0.44;860.4;81.24;36
03/02/2017 13:00;9.46;-2.55;134.43;0.44;859.58;99.85;49.1
03/02/2017 14:00;10.24;-3.05;131.51;0.55;859.17;87.22;43.41
03/02/2017 15:00;10.34;-2.6;129.18;0.3;858.75;100.32;48.9
03/02/2017 16:00;10.33;-2.64;138.16;0.58;858.6;93.81;44.61
03/02/2017 17:00;9.46;-3.1;136.28;0.54;859.2;81.67;38.51
03/02/2017 18:00;8.88;-0.03;119.93;0.42;859.58;77.12;42.37
03/02/2017 19:00;7.76;2.08;97.82;0.3;859.79;54.96;42.3
03/02/2017 20:00;6.98;2.77;294.22;0.5;860.04;57.2;46.97
03/02/2017 21:00;5.96;3.45;303.14;0.56;859.89;59.09;51.27
03/02/2017 22:00;5.51;3.43;291.07;0.42;859.74;60.09;52.57
03/02/2017 23:00;5.37;3.66;308.65;0.37;859.46;59.2;51.53
03/03/2017 00:00;5.35;3.76;316.82;0.08;859.2;59.57;51.84
03/03/2017 01:00;5.33;3.41;107.91;0.49;859.09;58.2;51.78
03/03/2017 02:00;5.38;2.84;115.27;0.18;858.89;46.51;40.59
03/03/2017 03:00;5.25;1.74;121.03;0.34;858.85;29.1;24.38
03/03/2017 04:00;5.25;1.7;139.35;0.16;858.75;29.02;24.2
03/03/2017 05:00;5.28;1.7;146.36;0.22;858.49;32.1;27.31
03/03/2017 06:00;5.36;1.5;143.35;0.26;858.46;39.96;34.7
03/03/2017 07:00;5.57;1.65;151.9;0.04;858.5;35.61;30.77
03/03/2017 08:00;5.75;1.59;119.88;0.38;858.89;38.24;33.31
03/03/2017 09:00;5.94;1.76;116.85;0.24;859.51;46.67;39.66
03/03/2017 10:00;6.91;2.08;140.05;0.17;859.69;55.89;40.74
03/03/2017 11:00;7.65;1.99;126.37;0.22;859.51;82.49;44.32
03/03/2017 12:00;8.25;2.29;304.72;0.18;859.21;124.66;55.95
03/03/2017 13:00;8.85;2.42;300.86;0.25;858.88;142.34;59.7
03/03/2017 14:00;8.33;2.87;319.08;0.51;858.53;124.02;57.98
03/03/2017 15:00;7.92;3.54;297.38;0.45;858.44;89.21;54.65
03/03/2017 16:00;7.79;3.91;299.98;0.35;858.51;63.57;47.72
03/03/2017 17:00;7.76;3.86;308.52;0.35;858.48;62.97;46.04
03/03/2017 18:00;7.59;3.72;342;0.3;858.23;66.56;45.61
